reviewId,providerId,name,type,region,city,reviewCategory,batchKey,claimField,claimValue,claimRiskLevel,claimConfidence,claimScore,claimDecision,sourceType,sourceOwnerType,sourceUrls,auditRules,claimReason,requiredHumanAction,reviewPriority
claim:67e590441d31171655ea8498,wellington-taeaomanino-trust,Taeaomanino Trust,counsellor,Wellington,Porirua,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|healthpoint|broad-tag-without-source-support,tags,addiction,high,medium,0.55,review,healthpoint,professional_directory,https://healthpoint.co.nz/community-health-and-social-services/community-health/taeaomanino-trust/,sensitive tag or scope evidence; review; broad-tag-without-source-support,field is linked to audit rule(s): broad-tag-without-source-support,Open the source and resolve the audit finding or leave the field unknown.,high
claim:14dfaa4f532c6344e23d76a1,rotorua-healthnz-te-ngako-adult-mhas,Te Ngako Rotorua Adult Mental Health and Addictions Service,public-service,Rotorua and Taupo,"Rotorua, Taupo, Turangi, and Mangakino",sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|onlineAvailable|ngo_directory|weak-telehealth-evidence,onlineAvailable,false,high,medium,0.55,review,ngo_directory,official,https://www.healthnz.govt.nz/hospitals-services/hospitals/rotorua-taupo-lakes/mental-health-addiction/adult-mhas-rotorua,sensitive tag or scope evidence; review; weak-telehealth-evidence,"field is linked to audit rule(s): weak-telehealth-evidence, weak-telehealth-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:9cb26dea6917e2ec514bab87,wairarapa-mhaids-community-mental-health,Wairarapa Community Mental Health Team | MHAIDS,public-service,Wairarapa,Masterton,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|onlineAvailable|ngo_directory|weak-telehealth-evidence,onlineAvailable,false,high,medium,0.55,review,ngo_directory,official,https://info.health.nz/locations/wellington-hutt-and-kapiti/mental-health-services/community-mental-health-teams,sensitive tag or scope evidence; review; weak-telehealth-evidence,"field is linked to audit rule(s): weak-telehealth-evidence, weak-telehealth-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:893e5b7d926aa58ae29b0e5c,west-coast-health-primary-counselling,West Coast Health - Primary Health Counselling Programme,counsellor,West Coast,Greymouth and wider West Coast,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|healthpoint|broad-tag-without-source-support,tags,depression,high,medium,0.55,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/west-coast-health-primary-health-counselling/at/west-coast-health-office-163-mackay-street/; https://westcoasthealth.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:cdfc2bbc88b1203b54787fd5,west-coast-health-primary-counselling,West Coast Health - Primary Health Counselling Programme,counsellor,West Coast,Greymouth and wider West Coast,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|healthpoint|broad-tag-without-source-support,tags,anxiety,high,medium,0.55,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/west-coast-health-primary-health-counselling/at/west-coast-health-office-163-mackay-street/; https://westcoasthealth.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:f3bfd8ec4e3e856eb98a0f1f,west-coast-health-primary-counselling,West Coast Health - Primary Health Counselling Programme,counsellor,West Coast,Greymouth and wider West Coast,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|healthpoint|broad-tag-without-source-support,tags,addiction,high,medium,0.55,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/west-coast-health-primary-health-counselling/at/west-coast-health-office-163-mackay-street/; https://westcoasthealth.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:c7ba82c7c1ae3ad87b39878e,west-coast-health-primary-counselling,West Coast Health - Primary Health Counselling Programme,counsellor,West Coast,Greymouth and wider West Coast,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|healthpoint|weak-telehealth-evidence,tags,telehealth,high,medium,0.55,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/west-coast-health-primary-health-counselling/at/west-coast-health-office-163-mackay-street/; https://westcoasthealth.nz/,sensitive tag or scope evidence; review; weak-telehealth-evidence,"field is linked to audit rule(s): weak-telehealth-evidence, weak-telehealth-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:51c55650ca6eeec009ced631,canterbury-mherc,Mental Health Education and Resource Centre,directory,Canterbury,Christchurch,directory/direct-contact confusion,directory/direct-contact confusion|review|medium|email|healthpoint|directory-treated-direct,email,admin@mherc.org.nz,medium,low,0.53,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/mental-health-education-and-resource-centre/; https://mherc.org.nz/contact,directory/direct-contact confusion; review; directory-treated-direct,"field is linked to audit rule(s): directory-treated-direct, directory-treated-direct",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d01dee6606bad1e3f5de671d,canterbury-mherc,Mental Health Education and Resource Centre,directory,Canterbury,Christchurch,directory/direct-contact confusion,directory/direct-contact confusion|review|medium|firstStep|healthpoint|directory-treated-direct,firstStep,"Call or email and ask which local service fits your situation, budget, and preferred contact style.",medium,low,0.53,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/mental-health-education-and-resource-centre/; https://mherc.org.nz/contact,directory/direct-contact confusion; review; directory-treated-direct,"field is linked to audit rule(s): directory-treated-direct, directory-treated-direct",Open the source and resolve the audit finding or leave the field unknown.,high
claim:2ef941eab7d26d338412be3f,national-pathways-primary-mental-health,Pathways Primary Mental Health Services,public-service,National,"Auckland, Hauraki, Hamilton, Tauranga, Rotorua, Taupo, Wairarapa, Wellington, Nelson, Christchurch",needs quick human check,needs quick human check|review|high|type|provider_owned|direct-provider-directory-tag-review,type,public-service,high,low,0.52,review,provider_owned,professional_directory,https://www.pathways.co.nz/services/primary-mental-health,needs quick human check; review; direct-provider-directory-tag-review,"field is linked to audit rule(s): direct-provider-directory-tag-review, direct-provider-directory-tag-review",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4e7b23e2e19673d0883802d2,christchurch-psychmed-amanda-baird,Amanda Baird,psychologist,Canterbury,Christchurch,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,depression,high,low,0.52,review,provider_owned,provider_owned,https://www.christchurchpsychmed.co.nz/about,sensitive tag or scope evidence; review; broad-tag-without-source-support,field is linked to audit rule(s): broad-tag-without-source-support,Open the source and resolve the audit finding or leave the field unknown.,high
claim:6360f09a00817f688d7101bd,christchurch-psychmed-amanda-baird,Amanda Baird,psychologist,Canterbury,Christchurch,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,anxiety,high,low,0.52,review,provider_owned,provider_owned,https://www.christchurchpsychmed.co.nz/about,sensitive tag or scope evidence; review; broad-tag-without-source-support,field is linked to audit rule(s): broad-tag-without-source-support,Open the source and resolve the audit finding or leave the field unknown.,high
claim:27db359abae8b6748126d5f8,christchurch-psychmed-amanda-baird,Amanda Baird,psychologist,Canterbury,Christchurch,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,work,high,low,0.52,review,provider_owned,provider_owned,https://www.christchurchpsychmed.co.nz/about,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:2e7a8b2b1788b358d256aee6,national-asian-family-services,Asian Family Services,counsellor,National,"Auckland, Wellington, Christchurch and telehealth",sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,depression,high,low,0.52,review,provider_owned,provider_owned,https://www.asianfamilyservices.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4eeb2e5276f23bff7d4a171b,national-asian-family-services,Asian Family Services,counsellor,National,"Auckland, Wellington, Christchurch and telehealth",sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,anxiety,high,low,0.52,review,provider_owned,provider_owned,https://www.asianfamilyservices.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
claim:b182f29be5b0583a6d0b2fde,national-asian-family-services,Asian Family Services,counsellor,National,"Auckland, Wellington, Christchurch and telehealth",sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,addiction,high,low,0.52,review,provider_owned,provider_owned,https://www.asianfamilyservices.nz/,sensitive tag or scope evidence; review; broad-tag-without-source-support,field is linked to audit rule(s): broad-tag-without-source-support,Open the source and resolve the audit finding or leave the field unknown.,high
claim:eab842138781f5d73108500c,tairawhiti-atawhai-counselling,Atawhai Counselling and Supervision,counsellor,Tairawhiti,Gisborne,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|provider_owned|broad-tag-without-source-support,tags,depression,high,low,0.52,review,provider_owned,provider_owned,https://www.atawhai.org.nz/contact/,sensitive tag or scope evidence; review; broad-tag-without-source-support,"field is linked to audit rule(s): broad-tag-without-source-support, broad-tag-without-source-support",Open the source and resolve the audit finding or leave the field unknown.,high
